order_id,customer_id,order_date,channel,status,items,amount
11769,195,2024-11-21,web,completed,2,123.31
11770,213,2024-07-04,web,completed,3,63.39
11771,88,2024-10-27,mobile,pending,1,50.68
11772,16,2024-12-19,web,completed,4,100.34
11773,155,2024-05-15,web,completed,2,49.4
11774,165,2024-07-06,web,refunded,2,90.47
11775,123,2024-10-16,web,pending,4,180.5
11776,26,2024-04-17,web,completed,2,47.17
11777,141,2024-11-16,mobile,completed,1,34.45
11778,150,2024-10-22,store,completed,2,73.21
11779,104,2024-08-26,mobile,completed,2,17.65
11780,48,2024-07-22,store,completed,2,12.54
11781,22,2024-03-05,web,completed,4,72.6
11782,19,2024-11-04,mobile,completed,1,62.74
11783,189,2024-02-19,web,completed,1,171.63
11784,40,2024-10-28,store,completed,1,72.9
11785,211,2024-03-26,web,completed,1,219.96
11786,74,2024-03-17,web,refunded,3,621.1
11787,161,2024-08-02,web,cancelled,3,153.07
11788,76,2024-11-17,web,completed,3,445.24
11789,27,2024-03-16,store,completed,3,128.04
11790,137,2024-06-18,web,pending,2,46.67
11791,93,2024-07-12,mobile,cancelled,2,398.18
11792,133,2024-12-03,web,completed,1,50.14
11793,168,2024-10-16,store,completed,2,22.95
11794,77,2024-11-28,web,completed,2,42.35
11795,125,2024-06-02,mobile,completed,3,118.06
11796,67,2024-12-12,store,completed,1,125.58
11797,132,2024-06-17,web,cancelled,3,29.37
11798,169,2024-09-05,web,completed,2,71.02
11799,72,2024-04-20,web,refunded,3,83.82
11800,50,2024-06-18,store,completed,2,69.33
11801,18,2024-12-17,mobile,refunded,5,41.66
11802,113,2024-08-28,store,completed,2,60.5
11803,24,2024-05-15,web,completed,3,62.07
11804,156,2024-03-15,web,completed,3,44.24
11805,19,2024-01-07,web,completed,2,122.48
11806,110,2024-05-08,mobile,completed,2,350.5
11807,125,2024-05-09,web,completed,2,131.76
11808,3,2024-10-13,mobile,completed,2,14.25
11809,129,2024-02-24,web,completed,3,147.31
11810,197,2024-11-14,web,completed,3,36.02
11811,215,2024-02-10,web,completed,3,27.15
11812,189,2024-12-02,mobile,completed,2,575.67
11813,147,2024-11-09,store,completed,1,35.28
11814,95,2024-12-10,mobile,completed,2,89.85
11815,5,2024-01-18,web,completed,3,127.07
11816,217,2024-06-04,store,completed,1,65.76
11817,127,2024-05-28,mobile,completed,3,326.04
11818,219,2024-01-19,web,completed,4,52.48
11819,103,2024-09-22,mobile,refunded,3,31.36
11820,37,2024-07-14,web,pending,1,43.95
11821,17,2024-01-07,web,completed,4,42.09
11822,10,2024-03-27,web,completed,1,92.88
11823,18,2024-01-06,web,pending,3,37.14
11824,219,2024-06-13,web,completed,1,35.87
11825,75,2024-03-11,mobile,cancelled,4,90.85
11826,156,2024-01-16,web,completed,1,19.85
11827,179,2024-02-18,web,completed,1,221.21
11828,9,2024-08-01,web,completed,1,71.03
11829,151,2024-06-14,web,completed,2,24.51
11830,49,2024-10-18,web,completed,1,21.53
11831,20,2024-05-17,web,completed,2,36.1
11832,188,2024-12-15,web,pending,1,121.42
11833,72,2024-04-25,web,completed,3,89.09
11834,160,2024-03-25,web,completed,1,23.81
11835,171,2024-08-01,mobile,completed,1,189.46
11836,186,2024-03-24,web,completed,2,65.76
11837,24,2024-04-13,store,completed,2,236.35
11838,77,2024-09-17,store,completed,3,37.35
11839,183,2024-06-09,web,completed,2,317.68
11840,102,2024-10-06,web,completed,2,69.58
11841,21,2024-08-15,mobile,completed,3,139.42
11842,56,2024-12-07,web,completed,3,283.21
11843,123,2024-03-14,mobile,completed,3,141.32
11844,96,2024-05-28,store,completed,1,47.47
11845,111,2024-02-20,web,completed,1,112.99
11846,60,2024-06-09,mobile,completed,2,50.95
11847,166,2024-08-08,mobile,refunded,1,89.28
11848,219,2024-05-28,store,completed,1,36.46
11849,91,2024-06-01,store,completed,2,41.01
11850,107,2024-01-28,web,completed,1,26.44
11851,185,2024-07-07,mobile,completed,1,179.93
11852,156,2024-05-24,mobile,completed,5,140.43
11853,141,2024-01-01,web,completed,1,18.74
11854,81,2024-09-21,web,completed,1,26.19
11855,195,2024-07-25,mobile,refunded,1,68.29
11856,8,2024-12-06,store,completed,2,42.83
11857,117,2024-02-17,mobile,completed,4,237.45
11858,113,2024-05-02,mobile,completed,1,13.82
11859,33,2024-01-03,web,refunded,1,21.17
11860,136,2024-06-18,web,pending,2,135.48
11861,172,2024-03-02,mobile,completed,2,126.06
11862,206,2024-06-25,web,completed,1,185.48
11863,213,2024-11-11,web,completed,2,33.9
11864,90,2024-01-06,store,completed,5,338.33
11865,41,2024-09-28,web,completed,3,90.05
11866,170,2024-05-02,web,completed,1,160.06
11867,126,2024-03-02,web,completed,2,226.66
11868,79,2024-12-18,web,pending,3,54.51
11869,207,2024-12-12,web,pending,2,19.55
11870,112,2024-10-24,web,completed,1,63.9
11871,6,2024-09-23,store,completed,2,66.95
11872,208,2024-07-22,web,completed,1,25.85
11873,188,2024-04-07,web,completed,2,117.88
11874,191,2024-09-11,web,completed,2,140.47
11875,204,2024-01-13,web,completed,4,700.13
11876,19,2024-08-25,store,completed,3,88.91
11877,48,2024-02-05,web,completed,1,38.48
11878,90,2024-10-11,web,completed,2,167.39
11879,218,2024-10-13,store,cancelled,3,220.37
11880,53,2024-06-07,web,completed,5,51.56
11881,219,2024-08-12,web,completed,1,54.09
11882,139,2024-11-14,mobile,completed,2,163.54
11883,192,2024-07-14,mobile,completed,2,126.28
11884,82,2024-09-23,mobile,completed,2,44.08
11885,124,2024-01-09,store,completed,2,30.13
11886,217,2024-02-01,web,completed,2,40.59
11887,210,2024-10-28,mobile,completed,6,1514.31
11888,86,2024-08-10,web,completed,1,203.99
11889,181,2024-07-08,web,cancelled,1,61.33
11890,140,2024-01-22,web,pending,3,78.67
11891,158,2024-01-27,web,pending,2,129.34
11892,163,2024-09-20,mobile,pending,2,69.89
11893,59,2024-05-19,store,refunded,3,31.27
11894,8,2024-01-08,store,cancelled,1,27.64
11895,38,2024-07-11,store,pending,2,34.76
11896,125,2024-04-08,mobile,completed,2,60.44
11897,86,2024-07-25,web,cancelled,2,371.79
11898,15,2024-07-22,web,refunded,7,53.35
11899,118,2024-02-19,web,completed,6,44.94
11900,175,2024-05-07,web,completed,2,32.9
11901,83,2024-07-28,web,completed,1,79.9
11902,137,2024-07-10,mobile,completed,2,29.07
11903,14,2024-12-24,mobile,completed,2,471.67
11904,177,2024-03-16,mobile,completed,2,185.42
11905,19,2024-03-20,web,pending,2,114.04
11906,192,2024-11-04,mobile,completed,3,157.19
11907,196,2024-04-13,web,completed,1,282.61
11908,172,2024-08-03,web,cancelled,2,70.75
11909,172,2024-07-17,web,completed,3,87.63
11910,155,2024-08-08,web,completed,2,51.31
11911,123,2024-02-20,store,completed,3,176.24
11912,154,2024-04-26,web,completed,1,127.6
11913,4,2024-11-20,web,cancelled,2,181.64
11914,128,2024-06-08,mobile,completed,3,105.61
11915,197,2024-02-05,web,completed,2,31.76
11916,67,2024-01-09,web,pending,2,46.47
11917,101,2024-12-13,web,completed,2,107.08
11918,36,2024-04-28,web,completed,2,408.38
11919,60,2024-05-07,web,completed,3,24.74
11920,56,2024-01-24,store,completed,2,241.44
11921,139,2024-01-04,web,completed,1,69.5
11922,196,2024-01-13,web,completed,1,251.84
11923,213,2024-02-13,web,completed,1,33.54
11924,132,2024-02-26,mobile,completed,5,51.05
11925,180,2024-12-22,web,completed,1,30.71
11926,100,2024-08-01,mobile,pending,3,21.12
11927,46,2024-05-24,web,completed,3,621.46
11928,150,2024-05-19,web,pending,2,78.98
11929,116,2024-08-11,mobile,completed,2,537.99
11930,6,2024-03-20,store,completed,2,50.55
11931,196,2024-11-04,web,completed,2,511.68
11932,126,2024-06-15,web,completed,3,401.06
11933,29,2024-03-28,store,completed,2,203.6
11934,183,2024-02-01,mobile,completed,2,416.96
11935,14,2024-12-28,web,completed,1,160.4
11936,76,2024-12-10,mobile,cancelled,3,193.79
11937,34,2024-05-07,web,completed,2,26.09
11938,69,2024-09-25,store,completed,3,102.86
11939,201,2024-10-27,mobile,completed,2,506.81
11940,26,2024-12-10,web,completed,3,449.22
11941,83,2024-02-11,web,completed,3,28.99
11942,85,2024-02-17,store,completed,1,115.21
11943,190,2024-09-26,web,completed,4,85.24
11944,9,2024-05-16,web,completed,1,102.84
11945,42,2024-02-16,web,completed,3,54.84
11946,158,2024-11-12,web,completed,3,207.36
11947,123,2024-12-20,mobile,completed,1,110.97
11948,190,2024-08-18,mobile,completed,2,214.47
11949,130,2024-06-23,web,completed,2,85.65
11950,114,2024-06-08,web,completed,6,211.47
11951,56,2024-05-10,store,completed,1,91.68
11952,207,2024-05-11,web,completed,6,115.68
11953,24,2024-12-22,mobile,completed,3,87.39
11954,134,2024-06-22,web,completed,2,139.34
11955,193,2024-11-19,web,completed,1,23.22
11956,159,2024-06-05,web,completed,2,429.56
11957,99,2024-08-28,mobile,completed,1,26.06
11958,35,2024-04-04,web,completed,3,29.15
11959,15,2024-10-20,mobile,completed,1,34.61
11960,64,2024-08-10,mobile,completed,2,84.85
11961,155,2024-01-14,web,completed,1,13.9
11962,33,2024-02-03,web,completed,2,23.65
11963,150,2024-07-01,web,completed,1,74.07
11964,203,2024-09-27,store,completed,1,78.05
11965,210,2024-11-06,web,completed,1,335.04
11966,6,2024-06-07,web,completed,1,25.03
11967,52,2024-02-24,mobile,pending,1,20.36
11968,65,2024-03-14,web,completed,3,55.14
11969,147,2024-09-20,mobile,completed,1,69.64
11970,198,2024-10-24,mobile,completed,2,79.33
11971,20,2024-04-25,web,completed,6,98.64
11972,152,2024-07-09,mobile,completed,2,165.14
11973,37,2024-05-24,web,refunded,2,92.37
11974,120,2024-12-09,web,completed,2,35.41
11975,127,2024-06-24,web,pending,3,792.92
11976,181,2024-02-20,web,cancelled,4,64.18
11977,185,2024-09-28,mobile,completed,1,142.19
11978,171,2024-07-23,web,completed,1,274.3
11979,137,2024-12-04,web,completed,6,94.34
11980,38,2024-07-10,mobile,completed,1,35.3
11981,1,2024-02-18,store,completed,2,26.95
11982,37,2024-12-05,web,completed,3,222.07
11983,211,2024-12-05,web,refunded,1,460.74
11984,36,2024-10-26,store,completed,2,418.51
11985,125,2024-08-14,web,completed,2,196.52
11986,106,2024-01-20,web,completed,2,67.48
11987,179,2024-01-03,web,completed,2,532.18
11988,69,2024-07-05,web,completed,1,199.94
11989,100,2024-08-24,web,completed,4,46.82
11990,205,2024-11-28,web,refunded,2,115.17
11991,112,2024-07-25,web,completed,2,113.06
11992,42,2024-10-24,mobile,completed,1,20.69
11993,135,2024-05-09,web,completed,2,24.43
11994,172,2024-12-05,mobile,cancelled,2,155.55
11995,19,2024-02-20,web,completed,3,285.53
11996,20,2024-12-03,web,completed,3,31.61
11997,142,2024-05-09,web,completed,2,87.67
11998,23,2024-03-26,mobile,completed,1,24.41
11999,19,2024-06-27,store,completed,4,110.92
12000,217,2024-01-27,store,completed,3,175.97
12001,216,2024-01-10,web,pending,2,21.67
12002,105,2024-11-27,web,completed,2,230.77
12003,218,2024-12-17,mobile,pending,2,77.64
12004,55,2024-03-11,web,refunded,3,84.77
12005,172,2024-10-12,web,completed,3,76.12
12006,24,2024-11-07,web,completed,3,133.58
12007,196,2024-06-14,mobile,completed,2,597.35
12008,213,2024-02-23,mobile,completed,2,52.0
12009,201,2024-07-04,web,completed,3,397.02
12010,192,2024-11-06,mobile,completed,3,116.21
12011,104,2024-12-27,web,completed,3,52.41
12012,154,2024-10-02,mobile,cancelled,5,195.23
12013,5,2024-04-14,web,completed,1,168.95
12014,42,2024-04-10,store,completed,7,37.65
12015,203,2024-09-01,web,completed,2,73.46
12016,190,2024-11-17,mobile,completed,2,106.82
12017,87,2024-03-02,store,completed,2,38.97
12018,62,2024-11-12,mobile,completed,1,13.65
12019,129,2024-10-08,mobile,completed,3,151.75
12020,80,2024-07-15,web,refunded,7,1103.29
12021,204,2024-02-15,web,completed,2,334.84
12022,24,2024-06-22,web,completed,4,193.43
12023,84,2024-03-17,store,cancelled,2,121.99
12024,78,2024-05-08,mobile,cancelled,2,306.46
12025,45,2024-07-04,mobile,completed,2,296.65
12026,77,2024-12-18,mobile,pending,2,37.57
12027,211,2024-11-26,web,completed,5,283.85
12028,187,2024-04-28,web,completed,2,38.33
12029,46,2024-09-06,web,completed,2,207.73
12030,48,2024-10-27,web,completed,5,59.13
12031,138,2024-02-12,web,completed,1,352.59
12032,203,2024-03-22,web,completed,3,213.25
12033,57,2024-12-23,mobile,completed,1,192.2
12034,38,2024-01-11,store,completed,2,44.2
12035,167,2024-03-14,mobile,completed,2,60.38
12036,68,2024-01-11,web,completed,2,68.16
12037,3,2024-04-28,web,cancelled,3,48.47
12038,198,2024-07-24,mobile,completed,1,80.34
12039,214,2024-06-21,store,completed,1,16.81
12040,79,2024-02-04,store,cancelled,3,29.29
12041,38,2024-05-17,web,completed,1,22.83
12042,140,2024-09-04,store,completed,4,154.45
12043,68,2024-07-19,store,completed,1,26.49
12044,128,2024-07-16,store,completed,3,107.8
12045,15,2024-06-06,web,completed,3,47.62
12046,167,2024-08-08,mobile,completed,2,72.78
12047,57,2024-10-08,mobile,completed,3,202.54
12048,133,2024-02-12,web,completed,1,20.18
12049,172,2024-06-07,web,completed,2,104.74
12050,190,2024-05-20,mobile,completed,1,49.17
12051,139,2024-07-14,store,pending,3,157.77
12052,211,2024-02-28,store,completed,1,355.33
12053,21,2024-02-24,mobile,completed,1,38.07
12054,110,2024-07-06,web,completed,2,191.53
12055,194,2024-11-22,mobile,cancelled,1,14.47
12056,205,2024-04-22,mobile,cancelled,1,79.53
12057,170,2024-05-02,web,completed,2,335.48
12058,3,2024-07-17,mobile,completed,2,78.81
12059,58,2024-04-07,mobile,pending,4,136.02
12060,95,2024-06-23,web,completed,2,35.88
12061,197,2024-06-05,web,pending,3,46.93
12062,187,2024-11-27,web,completed,3,147.78
12063,213,2024-12-07,web,completed,1,36.76
12064,104,2024-07-04,mobile,completed,1,31.95
12065,10,2024-04-02,web,completed,2,55.55
12066,41,2024-04-10,store,completed,3,53.91
12067,195,2024-05-13,web,completed,2,58.81
12068,207,2024-01-03,web,completed,5,57.77
12069,33,2024-09-10,web,completed,1,19.37
12070,173,2024-07-24,web,completed,3,47.95
12071,18,2024-06-10,mobile,pending,2,68.8
12072,13,2024-11-27,web,pending,1,231.56
12073,108,2024-01-09,web,completed,6,38.38
12074,71,2024-02-01,store,completed,1,17.77
12075,23,2024-09-05,web,completed,3,57.08
12076,176,2024-09-24,web,completed,3,196.62
12077,90,2024-01-13,web,completed,2,197.45
12078,10,2024-10-20,web,completed,3,79.55
12079,219,2024-12-28,web,completed,3,39.68
12080,51,2024-09-27,web,completed,3,386.92
12081,198,2024-06-17,mobile,completed,4,145.81
12082,71,2024-09-12,mobile,completed,3,28.24
12083,40,2024-09-03,web,completed,1,52.62
12084,191,2024-05-24,store,completed,2,148.92
12085,10,2024-06-22,web,refunded,1,52.43
12086,48,2024-06-27,mobile,completed,1,21.24
12087,19,2024-03-08,web,completed,2,147.35
12088,42,2024-12-25,web,pending,1,22.36
12089,14,2024-02-15,web,completed,4,326.21
12090,83,2024-08-17,store,completed,5,67.74
12091,68,2024-03-23,web,completed,1,17.48
12092,137,2024-12-09,mobile,completed,1,10.32
12093,208,2024-05-16,web,completed,3,51.46
12094,51,2024-04-07,web,completed,3,481.99
12095,104,2024-10-05,web,completed,3,102.41
12096,48,2024-09-13,web,cancelled,2,55.99
12097,64,2024-07-22,web,completed,3,125.14
12098,136,2024-07-02,mobile,completed,2,124.78
12099,150,2024-09-01,store,completed,3,91.27
12100,120,2024-01-09,store,completed,1,21.59
12101,195,2024-04-18,mobile,completed,2,78.06
12102,213,2024-09-05,web,completed,2,69.69
12103,133,2024-11-27,web,completed,5,116.3
12104,146,2024-12-17,mobile,completed,2,67.39
12105,176,2024-04-15,mobile,completed,2,135.83
12106,78,2024-10-17,web,completed,5,539.2
12107,206,2024-03-28,store,completed,3,492.45
12108,86,2024-06-15,web,refunded,1,242.47
12109,168,2024-01-17,store,completed,3,41.93
12110,72,2024-04-25,mobile,completed,1,82.42
12111,81,2024-04-28,web,completed,2,38.29
12112,172,2024-03-11,web,completed,2,123.12
12113,116,2024-07-21,web,completed,2,165.24
12114,216,2024-03-14,mobile,completed,3,31.87
12115,73,2024-02-01,web,completed,1,165.29
12116,6,2024-05-08,web,cancelled,3,35.36
12117,204,2024-04-22,store,pending,2,316.44
12118,97,2024-12-07,web,completed,3,43.92
12119,37,2024-05-09,web,pending,2,134.63
12120,85,2024-04-18,web,completed,3,90.35
12121,107,2024-02-15,store,completed,4,95.9
12122,122,2024-03-05,store,completed,2,26.73
12123,62,2024-04-20,store,completed,4,106.99
12124,4,2024-06-19,web,completed,1,232.44
12125,34,2024-12-10,web,completed,1,23.5
12126,81,2024-05-28,mobile,completed,2,21.19
12127,129,2024-08-24,web,completed,1,116.52
12128,90,2024-01-28,web,completed,3,382.13
12129,26,2024-09-17,store,completed,1,56.38
12130,114,2024-07-04,store,pending,1,52.74
12131,36,2024-06-07,mobile,completed,1,133.52
12132,187,2024-11-17,web,completed,2,103.01
12133,105,2024-09-15,mobile,completed,2,71.09
12134,207,2024-07-11,web,completed,3,43.4
12135,100,2024-11-08,web,completed,1,30.7
12136,160,2024-09-18,store,completed,1,29.85
12137,183,2024-11-05,mobile,completed,4,217.01
12138,200,2024-09-07,web,completed,2,23.54
12139,132,2024-08-08,web,completed,3,61.04
12140,61,2024-11-07,web,completed,2,222.97
12141,50,2024-07-22,web,completed,2,18.29
12142,71,2024-11-22,web,completed,2,52.12
12143,69,2024-09-14,web,completed,4,121.95
12144,117,2024-12-14,mobile,completed,4,73.83
12145,137,2024-11-07,mobile,completed,3,54.64
12146,199,2024-03-02,web,refunded,3,432.34
12147,29,2024-07-20,store,completed,1,51.18
12148,220,2024-10-09,web,cancelled,3,42.54
12149,79,2024-12-26,web,completed,3,35.08
12150,57,2024-10-12,mobile,completed,3,252.13
12151,185,2024-08-07,mobile,completed,3,127.08
12152,9,2024-06-10,web,completed,2,163.31
12153,38,2024-02-18,mobile,cancelled,1,12.39
12154,5,2024-02-13,web,refunded,2,79.99
12155,69,2024-04-03,web,completed,4,239.83
12156,110,2024-11-04,web,completed,2,557.75
12157,130,2024-02-04,web,pending,2,316.0
12158,158,2024-04-09,store,completed,6,229.09
12159,108,2024-05-01,web,completed,3,72.97
12160,169,2024-01-24,web,cancelled,3,86.79
12161,39,2024-05-27,mobile,completed,3,347.32
12162,170,2024-02-27,web,refunded,2,295.21
12163,194,2024-02-08,web,completed,1,66.16
12164,75,2024-06-11,store,completed,3,23.62
12165,71,2024-09-07,web,completed,2,15.06
12166,142,2024-10-23,mobile,completed,2,57.4
12167,42,2024-06-25,store,completed,2,39.74
12168,218,2024-07-05,web,cancelled,1,37.69
12169,103,2024-12-21,web,completed,3,54.65
12170,195,2024-03-26,web,completed,1,68.47
12171,158,2024-01-25,web,completed,1,51.74
12172,181,2024-07-26,web,completed,1,63.67
12173,212,2024-11-21,web,completed,1,569.24
12174,164,2024-12-04,web,completed,4,37.64
12175,37,2024-06-01,web,completed,3,74.1
12176,217,2024-06-11,web,completed,2,138.8
12177,162,2024-11-16,mobile,completed,2,234.38
12178,33,2024-09-07,web,completed,1,56.04
12179,126,2024-11-23,web,pending,1,313.55
12180,92,2024-12-17,mobile,completed,3,94.63
12181,167,2024-07-28,mobile,pending,2,30.18
12182,110,2024-10-09,store,completed,4,310.58
12183,94,2024-05-21,web,completed,4,24.41
12184,95,2024-09-16,web,completed,2,31.73
12185,174,2024-03-11,mobile,completed,4,37.2
12186,76,2024-07-09,web,completed,1,264.95
12187,117,2024-07-16,store,completed,1,33.94
12188,64,2024-08-27,store,completed,2,133.78
12189,66,2024-08-08,web,completed,1,133.91
12190,145,2024-06-11,mobile,cancelled,2,94.31
12191,80,2024-12-26,mobile,completed,3,395.09
12192,29,2024-02-17,store,cancelled,4,105.69
12193,142,2024-03-03,web,completed,2,114.18
12194,90,2024-03-15,store,cancelled,2,261.79
12195,207,2024-07-19,web,completed,1,23.24
12196,127,2024-07-15,store,completed,2,406.76
12197,152,2024-04-12,web,refunded,2,193.83
12198,185,2024-01-05,web,completed,4,160.99
12199,89,2024-07-08,mobile,completed,2,108.01
12200,28,2024-06-12,store,refunded,2,20.36
12201,43,2024-10-08,web,completed,3,347.82
12202,219,2024-07-03,web,completed,2,43.44
12203,13,2024-03-06,web,completed,2,630.57
12204,62,2024-03-17,web,completed,1,25.21
12205,25,2024-10-23,store,completed,1,100.74
12206,66,2024-11-18,web,completed,4,130.99
12207,103,2024-09-26,web,refunded,8,92.95
12208,145,2024-07-22,web,completed,2,142.47
12209,197,2024-08-21,web,completed,1,19.46
12210,135,2024-08-25,mobile,completed,3,47.18
12211,168,2024-07-28,web,completed,2,27.87
12212,7,2024-07-23,web,completed,2,104.88
12213,36,2024-08-01,web,completed,1,172.55
12214,87,2024-08-19,web,completed,1,25.72
12215,5,2024-06-14,web,completed,5,139.66
12216,45,2024-01-22,mobile,completed,1,162.85
12217,36,2024-02-02,web,completed,2,330.6
12218,72,2024-02-14,mobile,completed,5,169.04
12219,31,2024-02-28,web,completed,3,51.92
12220,170,2024-02-22,mobile,completed,2,478.31
12221,26,2024-11-14,web,refunded,3,128.77
12222,205,2024-02-04,web,completed,3,194.51
12223,217,2024-01-14,store,completed,2,109.29
12224,57,2024-11-12,web,completed,3,271.7
12225,155,2024-10-07,mobile,completed,4,41.71
12226,84,2024-06-25,web,completed,6,228.44
12227,75,2024-07-11,store,completed,1,29.5
12228,92,2024-04-21,web,completed,2,219.4
12229,155,2024-01-11,store,completed,3,49.89
12230,106,2024-11-17,mobile,completed,3,99.27
12231,15,2024-06-05,web,completed,1,32.47
12232,114,2024-01-27,mobile,pending,1,16.82
12233,191,2024-03-06,web,completed,2,132.47
12234,53,2024-04-10,web,completed,2,24.91
12235,10,2024-10-24,mobile,completed,5,206.5
12236,26,2024-12-02,store,completed,2,73.23
12237,72,2024-10-24,mobile,completed,1,92.31
12238,112,2024-11-14,web,completed,2,177.4
12239,69,2024-10-28,web,completed,5,155.42
12240,215,2024-09-01,web,completed,3,28.41
12241,155,2024-02-24,web,completed,2,19.18
12242,198,2024-01-06,mobile,completed,2,114.23
12243,209,2024-05-01,web,completed,2,36.19
12244,46,2024-12-11,mobile,completed,4,375.21
12245,166,2024-06-22,mobile,completed,3,133.42
12246,147,2024-03-13,mobile,completed,3,119.05
12247,192,2024-05-02,mobile,completed,1,258.48
12248,179,2024-02-26,store,completed,1,161.23
12249,55,2024-09-14,web,completed,3,168.6
12250,35,2024-11-23,web,completed,1,39.64
12251,200,2024-06-26,store,completed,2,38.02
12252,52,2024-12-03,web,completed,9,196.69
12253,31,2024-10-06,store,completed,1,17.04
12254,40,2024-06-14,store,completed,2,86.26
12255,15,2024-11-14,web,refunded,2,29.84
12256,51,2024-07-23,mobile,completed,1,268.94
12257,26,2024-03-17,mobile,completed,3,115.51
12258,200,2024-09-23,web,completed,3,52.18
12259,63,2024-02-21,store,completed,3,52.05
12260,46,2024-02-14,web,completed,2,415.72
12261,148,2024-11-23,web,completed,4,107.18
12262,203,2024-11-02,web,completed,3,194.03
12263,173,2024-04-02,store,completed,1,26.29
12264,55,2024-09-12,store,completed,1,166.06
12265,165,2024-09-27,web,completed,2,136.9
12266,26,2024-06-28,web,completed,2,87.32
12267,36,2024-09-02,mobile,completed,6,994.0
12268,66,2024-11-04,mobile,completed,7,283.73
12269,40,2024-03-03,web,completed,3,100.87
12270,80,2024-03-23,web,completed,2,268.04
12271,71,2024-05-24,web,completed,7,161.05
12272,89,2024-02-17,mobile,completed,3,90.35
12273,69,2024-02-16,web,completed,3,201.66
12274,196,2024-10-15,web,cancelled,1,120.15
12275,52,2024-05-19,web,completed,4,38.34
12276,115,2024-05-07,web,completed,2,40.9
12277,124,2024-02-20,mobile,completed,4,112.49
12278,158,2024-03-08,store,completed,2,75.73
12279,217,2024-03-23,mobile,completed,2,133.94
12280,63,2024-07-06,store,pending,2,44.03
12281,139,2024-10-25,mobile,completed,5,202.52
12282,105,2024-11-04,mobile,completed,4,89.91
12283,81,2024-09-16,web,completed,1,24.16
12284,33,2024-10-21,mobile,completed,3,36.08
12285,48,2024-07-23,web,completed,1,34.73
12286,99,2024-02-18,web,completed,3,43.76
12287,25,2024-04-09,mobile,completed,2,100.41
12288,108,2024-06-01,web,completed,2,23.66
12289,17,2024-01-08,mobile,completed,1,66.21
12290,34,2024-10-25,mobile,refunded,3,50.91
12291,171,2024-11-25,store,completed,3,478.36
12292,135,2024-06-13,mobile,completed,3,38.34
12293,198,2024-08-17,mobile,cancelled,4,119.43
12294,76,2024-05-27,web,completed,1,244.35
12295,82,2024-03-22,web,completed,3,39.87
12296,112,2024-05-21,web,completed,4,277.9
12297,37,2024-07-09,mobile,completed,2,106.04
12298,168,2024-09-12,web,completed,5,86.39
12299,28,2024-02-20,mobile,completed,6,64.66
12300,166,2024-02-19,web,completed,2,59.51
12301,125,2024-08-12,store,completed,5,214.34
12302,85,2024-11-26,web,completed,5,150.11
12303,26,2024-09-05,store,completed,3,250.39
12304,132,2024-07-08,store,completed,5,77.35
12305,90,2024-01-04,mobile,completed,2,471.58
12306,14,2024-07-03,web,completed,2,297.72
12307,75,2024-01-03,web,completed,2,60.93
12308,7,2024-05-28,web,completed,1,78.73
12309,151,2024-07-13,web,completed,3,39.38
12310,167,2024-05-21,web,completed,4,65.29
12311,9,2024-08-08,store,completed,1,37.39
12312,163,2024-12-16,web,completed,4,155.15
12313,76,2024-05-27,web,completed,1,211.04
12314,206,2024-03-08,store,completed,1,115.96
12315,4,2024-02-22,web,completed,2,145.11
12316,142,2024-04-12,web,completed,1,30.34
12317,214,2024-05-08,store,completed,1,48.71
12318,48,2024-01-07,web,cancelled,2,28.86
12319,86,2024-12-13,mobile,completed,1,117.62
12320,144,2024-07-12,web,completed,1,26.22
12321,129,2024-06-13,mobile,completed,1,51.74
12322,86,2024-06-06,mobile,completed,2,521.71
12323,155,2024-06-23,web,completed,1,29.64
12324,176,2024-08-24,mobile,cancelled,3,179.26
12325,98,2024-06-05,store,refunded,2,22.69
12326,52,2024-04-24,web,completed,4,59.32
12327,184,2024-04-25,web,cancelled,1,25.51
12328,176,2024-01-01,store,completed,2,86.31
12329,71,2024-08-06,mobile,completed,2,96.0
12330,117,2024-03-05,mobile,pending,2,64.67
12331,168,2024-04-13,mobile,completed,3,44.96
12332,91,2024-01-23,web,completed,2,34.97
12333,106,2024-04-09,store,completed,2,156.15
12334,67,2024-04-14,web,pending,3,241.39
12335,200,2024-10-03,store,completed,3,86.83
12336,20,2024-11-19,mobile,pending,4,65.93
12337,208,2024-05-23,mobile,completed,2,54.79
12338,152,2024-11-09,web,cancelled,2,106.22
12339,173,2024-04-02,web,completed,2,55.78
12340,78,2024-06-09,web,pending,2,291.31
12341,75,2024-02-03,mobile,completed,1,54.83
12342,84,2024-07-03,web,completed,2,64.18
12343,159,2024-04-27,web,completed,2,94.91
12344,182,2024-05-16,mobile,completed,2,68.41
12345,169,2024-04-28,web,completed,1,41.62
12346,213,2024-11-10,web,completed,3,59.41
12347,74,2024-11-25,store,completed,2,205.37
12348,119,2024-12-07,web,pending,2,91.2
12349,148,2024-10-02,store,completed,2,33.48
12350,3,2024-12-13,web,completed,3,91.36
12351,166,2024-08-15,web,completed,6,458.94
12352,125,2024-09-20,mobile,completed,2,205.41
12353,217,2024-12-08,mobile,completed,2,170.75
12354,114,2024-08-10,store,completed,1,46.95
12355,91,2024-12-14,web,completed,2,27.97
12356,203,2024-03-23,store,completed,1,180.5
12357,110,2024-12-22,mobile,completed,2,210.49
